ticket_id,order_id,customer_id,ticket_date,issue_type,channel,ticket_status,resolution_time_hrs,agent_id,csat_score,is_repeat_complaint
TKT002355,ORD010827,CUST01345,2024-05-14,Cancellation Request,Chat,Resolved,7.0,AGT17,2.0,False
TKT002356,,CUST00952,2022-12-26,Refund Not Received,Phone,Resolved,12.0,AGT04,5.0,False
TKT002357,,CUST01076,2023-01-11,Payment Failed,Chat,Closed,71.0,AGT11,5.0,False
TKT002358,ORD004619,CUST00485,2022-03-28,Payment Failed,Phone,Open,,AGT17,,False
TKT002359,ORD000297,CUST00768,2022-09-18,Delivery Delay,Email,Resolved,13.0,AGT15,1.0,False
TKT002360,ORD007778,CUST01474,2022-10-20,Payment Failed,Chat,Resolved,63.0,AGT04,4.0,True
TKT002361,ORD001237,CUST00855,2024-06-18,Payment Failed,Chat,Escalated,,AGT19,,False
TKT002362,ORD011591,CUST00597,2023-09-26,Refund Not Received,Chat,Resolved,17.0,AGT06,5.0,False
TKT002363,ORD002446,CUST00068,2024-03-13,,Chat,Closed,26.0,AGT06,4.0,False
TKT002364,ORD007853,CUST00607,2024-01-18,Damaged Product,Email,Resolved,57.0,AGT19,4.0,False
TKT002365,,CUST01022,2023-01-09,Delivery Delay,Phone,Resolved,48.0,AGT11,2.0,False
TKT002366,ORD010501,CUST01709,2022-01-21,Wrong Item Received,Email,Resolved,38.0,AGT05,4.0,False
TKT002367,,CUST00389,2022-12-02,Refund Not Received,Phone,Open,,AGT11,,True
TKT002368,ORD008084,CUST00626,2023-07-26,Wrong Item Received,Chat,Resolved,60.0,AGT18,2.0,False
TKT002369,ORD005623,CUST00196,2022-03-10,Cancellation Request,Chat,Resolved,24.0,AGT16,2.0,False
TKT002370,ORD004164,CUST01167,2022-03-04,Payment Failed,Phone,Open,,AGT08,,True
TKT002371,ORD008921,CUST01582,2023-10-07,Refund Not Received,Social Media,Resolved,38.0,AGT18,5.0,False
TKT002372,ORD009064,CUST00701,2022-04-26,Delivery Delay,Phone,Open,,AGT06,,False
TKT002373,ORD000504,CUST01687,2022-10-29,Refund Not Received,Chat,Resolved,72.0,AGT07,5.0,False
TKT002374,ORD008820,CUST00975,2022-01-06,Payment Failed,Chat,Escalated,,AGT06,,False
TKT002375,ORD000588,CUST01087,2022-02-17,Cancellation Request,Chat,Open,,AGT01,,False
TKT002376,ORD009337,CUST00291,2022-10-12,Payment Failed,Phone,Closed,55.0,AGT16,2.0,False
TKT002377,ORD014032,CUST00204,2023-10-06,Refund Not Received,Email,Closed,39.0,AGT18,3.0,False
TKT002378,ORD002842,CUST00827,2022-09-23,Delivery Delay,Chat,Resolved,46.0,AGT19,2.0,True
TKT002379,,CUST01058,2022-10-17,Cancellation Request,Social Media,Open,,AGT13,,False
TKT002380,ORD014728,CUST00213,2024-05-29,Damaged Product,Chat,Closed,15.0,AGT05,2.0,False
TKT002381,ORD013289,CUST00615,2022-04-20,Payment Failed,Chat,Closed,3.0,AGT01,1.0,False
TKT002382,ORD002072,CUST00575,2023-12-25,,Email,Closed,30.0,AGT13,5.0,True
TKT002383,ORD002518,CUST01589,2022-09-02,Delivery Delay,Phone,Open,,AGT02,,False
TKT002384,ORD000516,CUST00570,2023-11-12,Wrong Item Received,Phone,Resolved,58.0,AGT15,1.0,False
TKT002385,,CUST00220,2023-05-23,Login Issue,Chat,Resolved,68.0,AGT17,1.0,False
TKT002386,ORD001412,CUST01309,2023-02-01,Other,Chat,Open,,AGT15,,False
TKT002387,ORD000514,CUST01413,2023-04-13,Wrong Item Received,Chat,Resolved,30.0,AGT17,1.0,False
TKT002388,,CUST00672,2024-03-03,Cancellation Request,Social Media,Closed,20.0,AGT06,3.0,True
TKT002389,ORD006345,CUST01236,2023-11-06,Payment Failed,Email,Resolved,10.0,AGT15,1.0,False
TKT002390,ORD003318,CUST01689,2022-10-05,Login Issue,Email,Resolved,13.0,AGT01,2.0,False
TKT002391,,CUST00831,2022-07-09,Delivery Delay,Phone,Resolved,26.0,AGT13,1.0,True
TKT002392,,CUST00583,2022-09-13,,Email,Resolved,12.0,AGT01,1.0,False
TKT002393,ORD003279,CUST00062,2023-06-26,Refund Not Received,Phone,Open,,AGT01,,False
TKT002394,,CUST00455,2022-01-22,Cancellation Request,Phone,Open,,AGT02,,False
TKT002395,ORD007041,CUST00509,2022-09-17,Wrong Item Received,Social Media,Resolved,31.0,AGT09,5.0,True
TKT002396,ORD004198,CUST00873,2023-07-20,Delivery Delay,Social Media,Closed,9.0,AGT05,1.0,False
TKT002397,,CUST00538,2023-09-15,Login Issue,Chat,Closed,22.0,AGT20,3.0,False
TKT002398,ORD011562,CUST01670,2023-06-01,Delivery Delay,Email,Resolved,56.0,AGT06,3.0,False
TKT002399,,CUST00614,2022-02-11,,Social Media,Resolved,9.0,AGT02,3.0,False
TKT002400,ORD001344,CUST01289,2023-10-02,Wrong Item Received,Social Media,Resolved,5.0,AGT18,4.0,False
TKT002401,,CUST01081,2024-01-09,Payment Failed,Email,Escalated,,AGT01,,False
TKT002402,ORD002518,CUST01155,2023-10-28,Other,Chat,Closed,56.0,AGT05,2.0,False
TKT002403,ORD001163,CUST00060,2022-03-16,Promo Code Not Working,Chat,Open,,AGT15,,False
TKT002404,,CUST01932,2023-02-28,Cancellation Request,Email,Open,,AGT06,,False
TKT002405,ORD001930,CUST00394,2023-01-29,Delivery Delay,Social Media,Escalated,,AGT14,,False
TKT002406,ORD007138,CUST01899,2023-09-26,Promo Code Not Working,Email,Resolved,11.0,AGT01,4.0,True
TKT002407,ORD011692,CUST00468,2023-12-27,Payment Failed,Email,Resolved,60.0,AGT15,3.0,False
TKT002408,,CUST01269,2024-05-18,Promo Code Not Working,Social Media,Resolved,60.0,AGT09,4.0,False
TKT002409,,CUST00022,2024-01-17,Damaged Product,Chat,Resolved,29.0,AGT06,3.0,False
TKT002410,ORD011898,CUST00678,2023-03-13,Damaged Product,Chat,Resolved,4.0,AGT10,1.0,False
TKT002411,ORD013206,CUST01605,2022-12-03,Delivery Delay,Chat,Closed,15.0,AGT10,2.0,False
TKT002412,ORD013917,CUST01880,2024-04-30,Refund Not Received,Email,Open,,AGT06,,False
TKT002413,ORD001268,CUST00473,2022-06-21,Other,Email,Resolved,65.0,AGT06,5.0,False
TKT002414,,CUST00295,2023-05-16,,Chat,Open,,AGT04,,False
TKT002415,ORD002783,CUST00551,2023-11-17,Wrong Item Received,Social Media,Escalated,,AGT16,,False
TKT002416,ORD004337,CUST00903,2023-02-18,Cancellation Request,Chat,Resolved,42.0,AGT11,2.0,False
TKT002417,ORD014201,CUST01916,2024-01-02,Promo Code Not Working,Phone,Open,,AGT19,,False
TKT002418,ORD010373,CUST00309,2022-05-20,Payment Failed,Chat,Resolved,43.0,AGT13,1.0,False
TKT002419,ORD014774,CUST01857,2022-10-19,Login Issue,Phone,Closed,28.0,AGT08,5.0,False
TKT002420,ORD007551,CUST01411,2022-12-02,Damaged Product,Phone,Open,,AGT04,,False
TKT002421,ORD005217,CUST00515,2022-02-07,Delivery Delay,Chat,Resolved,35.0,AGT05,5.0,False
TKT002422,ORD004048,CUST01022,2022-03-09,,Social Media,Escalated,,AGT06,,False
TKT002423,ORD004348,CUST01949,2022-04-12,Delivery Delay,Chat,Resolved,31.0,AGT08,3.0,False
TKT002424,ORD002457,CUST01101,2023-08-28,,Chat,Open,,AGT16,,False
TKT002425,ORD001981,CUST01009,2024-04-01,Damaged Product,Email,Resolved,26.0,AGT07,2.0,False
TKT002426,,CUST01316,2023-07-16,Damaged Product,Email,Resolved,52.0,AGT16,3.0,False
TKT002427,,CUST00024,2022-03-22,Delivery Delay,Chat,Resolved,32.0,AGT06,3.0,True
TKT002428,ORD001787,CUST01336,2022-03-11,Delivery Delay,Email,Open,,AGT18,,False
TKT002429,ORD014885,CUST00894,2022-12-13,Promo Code Not Working,Email,Resolved,15.0,AGT13,2.0,False
TKT002430,ORD006214,CUST01224,2023-07-26,Wrong Item Received,Phone,Closed,56.0,AGT08,1.0,False
TKT002431,ORD012620,CUST01615,2023-09-27,Delivery Delay,Chat,Open,,AGT16,,False
TKT002432,ORD014647,CUST01949,2023-08-24,Payment Failed,Chat,Closed,62.0,AGT09,3.0,False
TKT002433,ORD012593,CUST00783,2023-04-10,Refund Not Received,Phone,Resolved,6.0,AGT18,2.0,False
TKT002434,ORD000909,CUST00579,2023-12-28,Other,Phone,Resolved,64.0,AGT02,4.0,False
TKT002435,ORD014972,CUST01745,2022-07-16,Cancellation Request,Chat,Resolved,3.0,AGT03,1.0,True
TKT002436,ORD001012,CUST00048,2024-03-27,Delivery Delay,Phone,Closed,11.0,AGT17,5.0,False
TKT002437,ORD008869,CUST01783,2024-02-03,Damaged Product,Chat,Open,,AGT05,,False
TKT002438,ORD012906,CUST00224,2024-06-30,Damaged Product,Chat,Closed,72.0,AGT03,5.0,False
TKT002439,ORD005925,CUST01681,2024-06-30,Wrong Item Received,Chat,Closed,43.0,AGT01,3.0,False
TKT002440,ORD013112,CUST00325,2022-02-21,Promo Code Not Working,Phone,Resolved,64.0,AGT08,5.0,False
TKT002441,ORD001527,CUST00180,2024-06-25,Damaged Product,Phone,Resolved,2.0,AGT19,2.0,False
TKT002442,ORD014005,CUST01986,2023-10-28,Login Issue,Chat,Resolved,56.0,AGT02,5.0,False
TKT002443,ORD008597,CUST01270,2022-08-10,Delivery Delay,Email,Closed,63.0,AGT07,1.0,False
TKT002444,ORD012517,CUST00998,2023-01-25,Payment Failed,Email,Resolved,71.0,AGT18,1.0,False
TKT002445,ORD009634,CUST01872,2022-12-14,Refund Not Received,Social Media,Open,,AGT19,,False
TKT002446,ORD001020,CUST00543,2022-01-24,Refund Not Received,Chat,Open,,AGT18,,True
TKT002447,,CUST00153,2022-03-07,Promo Code Not Working,Chat,Closed,61.0,AGT14,1.0,False
TKT002448,ORD000789,CUST00394,2023-08-09,Login Issue,Chat,Resolved,41.0,AGT02,3.0,False
TKT002449,ORD000834,CUST01843,2023-01-24,Payment Failed,Email,Closed,31.0,AGT08,2.0,False
TKT002450,ORD000257,CUST01853,2022-03-16,Promo Code Not Working,Email,Escalated,,AGT01,,False
TKT002451,ORD013011,CUST01433,2024-03-19,Payment Failed,Chat,Resolved,70.0,AGT17,5.0,False
TKT002452,,CUST00608,2023-06-29,Cancellation Request,Phone,Resolved,69.0,AGT09,2.0,True
TKT002453,,CUST00695,2022-08-26,Wrong Item Received,Social Media,Open,,AGT20,,False
TKT002454,ORD012652,CUST00112,2024-02-10,Wrong Item Received,Chat,Resolved,57.0,AGT04,5.0,False
TKT002455,,CUST00211,2023-11-18,Damaged Product,Chat,Resolved,59.0,AGT12,4.0,False
TKT002456,ORD013244,CUST00748,2022-01-07,Damaged Product,Chat,Escalated,,AGT15,,False
TKT002457,ORD007975,CUST00878,2024-04-28,Refund Not Received,Email,Resolved,50.0,AGT01,5.0,True
TKT002458,ORD007953,CUST01614,2023-12-24,Other,Chat,Resolved,53.0,AGT09,5.0,False
TKT002459,,CUST00864,2022-04-29,Damaged Product,Email,Resolved,52.0,AGT15,2.0,False
TKT002460,,CUST01393,2022-05-21,Payment Failed,Email,Resolved,12.0,AGT13,3.0,False
TKT002461,ORD005917,CUST01406,2022-06-28,Damaged Product,Phone,Closed,50.0,AGT08,4.0,False
TKT002462,ORD011064,CUST00338,2024-03-02,Delivery Delay,Email,Resolved,27.0,AGT04,3.0,False
TKT002463,ORD001031,CUST01860,2023-01-28,Refund Not Received,Chat,Closed,65.0,AGT12,4.0,True
TKT002464,ORD012260,CUST01566,2022-01-24,Delivery Delay,Chat,Closed,58.0,AGT06,3.0,False
TKT002465,,CUST01536,2023-04-15,Delivery Delay,Phone,Closed,24.0,AGT17,1.0,False
TKT002466,,CUST01830,2024-03-14,Wrong Item Received,Chat,Resolved,31.0,AGT18,4.0,False
TKT002467,ORD013268,CUST01527,2022-10-26,Delivery Delay,Phone,Closed,6.0,AGT16,3.0,False
TKT002468,ORD014643,CUST00347,2023-01-03,Wrong Item Received,Chat,Open,,AGT20,,False
TKT002469,ORD014521,CUST00288,2022-03-22,Payment Failed,Email,Closed,66.0,AGT19,5.0,True
TKT002470,ORD009300,CUST00974,2022-11-30,Delivery Delay,Email,Resolved,10.0,AGT13,3.0,False
TKT002471,ORD006088,CUST00557,2023-05-28,Delivery Delay,Phone,Closed,65.0,AGT11,2.0,False
TKT002472,ORD008658,CUST01149,2023-07-19,Delivery Delay,Email,Resolved,69.0,AGT12,4.0,True
TKT002473,ORD010681,CUST01610,2023-03-03,,Chat,Resolved,70.0,AGT07,4.0,False
TKT002474,ORD008522,CUST00145,2023-05-09,Login Issue,Email,Resolved,37.0,AGT09,2.0,False
TKT002475,,CUST00244,2023-12-02,Payment Failed,Email,Resolved,30.0,AGT02,2.0,True
TKT002476,,CUST01380,2024-04-10,Refund Not Received,Chat,Resolved,14.0,AGT18,3.0,False
TKT002477,ORD011351,CUST01545,2022-05-18,Delivery Delay,Chat,Open,,AGT10,,False
TKT002478,ORD012157,CUST01576,2022-02-17,Other,Chat,Closed,21.0,AGT14,1.0,True
TKT002479,,CUST01851,2023-01-18,Wrong Item Received,Chat,Open,,AGT19,,False
TKT002480,ORD013640,CUST01470,2023-02-21,Delivery Delay,Email,Closed,60.0,AGT01,3.0,False
TKT002481,ORD003924,CUST01655,2022-10-28,Damaged Product,Chat,Resolved,40.0,AGT18,3.0,False
TKT002482,,CUST01243,2022-02-26,Damaged Product,Email,Closed,7.0,AGT01,3.0,False
TKT002483,ORD013545,CUST01270,2022-11-22,Login Issue,Phone,Resolved,21.0,AGT05,4.0,False
TKT002484,ORD009636,CUST00521,2024-03-09,Delivery Delay,Email,Closed,56.0,AGT07,5.0,False
TKT002485,,CUST01616,2023-10-20,Delivery Delay,Chat,Open,,AGT08,,False
TKT002486,,CUST00713,2022-05-17,Delivery Delay,Social Media,Escalated,,AGT04,,False
TKT002487,ORD006857,CUST01773,2022-02-28,Wrong Item Received,Chat,Closed,1.0,AGT10,1.0,False
TKT002488,ORD010171,CUST01613,2022-11-25,Wrong Item Received,Social Media,Resolved,58.0,AGT09,3.0,False
TKT002489,,CUST01884,2024-03-28,Wrong Item Received,Chat,Open,,AGT12,,False
TKT002490,ORD003300,CUST01245,2024-06-13,,Chat,Open,,AGT06,,True
TKT002491,ORD011187,CUST00439,2023-10-12,Wrong Item Received,Email,Closed,36.0,AGT18,4.0,False
TKT002492,,CUST01570,2022-04-01,Payment Failed,Email,Open,,AGT17,,False
TKT002493,ORD009634,CUST00312,2023-09-08,Delivery Delay,Social Media,Open,,AGT04,,False
TKT002494,ORD003641,CUST01830,2022-06-28,,Chat,Closed,12.0,AGT10,4.0,False
TKT002495,ORD013710,CUST00729,2023-10-13,Wrong Item Received,Phone,Resolved,46.0,AGT18,4.0,False
TKT002496,ORD004007,CUST01367,2022-10-05,Delivery Delay,Email,Resolved,1.0,AGT08,4.0,False
TKT002497,ORD010994,CUST01000,2022-02-07,Refund Not Received,Chat,Resolved,64.0,AGT12,2.0,True
TKT002498,,CUST01311,2022-10-01,Payment Failed,Chat,Resolved,22.0,AGT13,3.0,False
TKT002499,,CUST01687,2023-05-16,Promo Code Not Working,Phone,Resolved,51.0,AGT08,1.0,False
TKT002500,,CUST00733,2022-03-19,Delivery Delay,Email,Open,,AGT03,,False
TKT002501,ORD002936,CUST00116,2023-09-13,Delivery Delay,Chat,Closed,34.0,AGT11,1.0,False
TKT002502,ORD008950,CUST01168,2022-07-20,Delivery Delay,Chat,Closed,37.0,AGT16,4.0,False
TKT002503,,CUST01455,2024-06-15,Delivery Delay,Chat,Escalated,,AGT08,,True
TKT002504,ORD004342,CUST01107,2024-03-20,Promo Code Not Working,Email,Closed,61.0,AGT11,3.0,False
TKT002505,,CUST00391,2024-01-25,Refund Not Received,Social Media,Escalated,,AGT08,,False
TKT002506,ORD013022,CUST00388,2022-01-20,Cancellation Request,Chat,Closed,23.0,AGT10,4.0,False
TKT002507,,CUST01487,2023-07-18,Refund Not Received,Social Media,Closed,59.0,AGT18,2.0,False
TKT002508,,CUST00093,2022-02-22,Cancellation Request,Chat,Resolved,11.0,AGT08,1.0,False
TKT002509,,CUST01610,2023-05-31,Wrong Item Received,Email,Resolved,49.0,AGT16,4.0,True
TKT002510,ORD005995,CUST00458,2023-10-15,Wrong Item Received,Email,Resolved,56.0,AGT02,1.0,False
TKT002511,,CUST00885,2022-02-03,Promo Code Not Working,Chat,Resolved,41.0,AGT17,5.0,False
TKT002512,,CUST01877,2023-07-28,Cancellation Request,Chat,Resolved,55.0,AGT07,4.0,False
TKT002513,ORD012146,CUST00231,2024-01-12,Refund Not Received,Phone,Closed,42.0,AGT20,2.0,False
TKT002514,ORD012928,CUST00769,2022-06-08,Delivery Delay,Chat,Resolved,10.0,AGT05,3.0,False
TKT002515,ORD008394,CUST01533,2024-01-01,Other,Email,Resolved,66.0,AGT14,2.0,False
TKT002516,ORD012265,CUST00991,2022-01-02,Wrong Item Received,Chat,Resolved,37.0,AGT07,5.0,False
TKT002517,ORD007172,CUST00829,2023-11-04,Payment Failed,Social Media,Resolved,29.0,AGT16,5.0,False
TKT002518,ORD000104,CUST00871,2024-06-11,Refund Not Received,Chat,Closed,10.0,AGT10,1.0,False
TKT002519,ORD003571,CUST01654,2023-03-27,,Email,Resolved,24.0,AGT10,5.0,False
TKT002520,ORD013453,CUST00168,2024-02-07,Delivery Delay,Email,Resolved,38.0,AGT07,2.0,False
TKT002521,,CUST00539,2022-08-16,Cancellation Request,Social Media,Resolved,30.0,AGT07,4.0,False
TKT002522,ORD000392,CUST00760,2022-03-30,Damaged Product,Email,Closed,43.0,AGT07,1.0,False
TKT002523,ORD014012,CUST00915,2024-02-16,Delivery Delay,Chat,Closed,24.0,AGT12,1.0,True
TKT002524,ORD014521,CUST00228,2022-03-15,Refund Not Received,Social Media,Resolved,57.0,AGT13,2.0,False
TKT002525,ORD005926,CUST00843,2022-11-12,Delivery Delay,Phone,Resolved,35.0,AGT01,4.0,False
TKT002526,ORD008721,CUST00429,2022-04-13,,Phone,Resolved,22.0,AGT09,3.0,False
TKT002527,ORD006177,CUST00201,2023-05-17,Promo Code Not Working,Chat,Resolved,71.0,AGT08,1.0,False
TKT002528,ORD013779,CUST00152,2024-04-02,Delivery Delay,Chat,Resolved,22.0,AGT15,3.0,False
TKT002529,ORD008664,CUST00843,2023-03-15,Cancellation Request,Email,Resolved,28.0,AGT03,4.0,False
TKT002530,ORD000708,CUST01380,2022-12-30,Refund Not Received,Chat,Resolved,8.0,AGT03,4.0,False
TKT002531,ORD013029,CUST01884,2024-02-25,Payment Failed,Chat,Resolved,67.0,AGT01,4.0,False
TKT002532,ORD007585,CUST00526,2024-05-26,Damaged Product,Chat,Open,,AGT16,,False
TKT002533,,CUST01991,2023-03-06,Delivery Delay,Chat,Resolved,43.0,AGT09,5.0,False
TKT002534,ORD006519,CUST00867,2023-09-15,Delivery Delay,Chat,Closed,46.0,AGT03,5.0,False
TKT002535,ORD000508,CUST01716,2024-03-09,Refund Not Received,Chat,Resolved,34.0,AGT16,3.0,False
TKT002536,ORD014550,CUST01667,2023-12-17,Other,Chat,Resolved,21.0,AGT12,5.0,True
TKT002537,,CUST01782,2023-12-26,Payment Failed,Chat,Closed,19.0,AGT02,3.0,False
TKT002538,ORD000106,CUST00222,2022-08-05,Payment Failed,Chat,Resolved,9.0,AGT05,3.0,False
TKT002539,ORD014724,CUST01277,2022-05-11,Damaged Product,Chat,Open,,AGT05,,False
TKT002540,,CUST01963,2022-08-12,Wrong Item Received,Email,Resolved,51.0,AGT01,5.0,False
TKT002541,,CUST01068,2023-09-04,Login Issue,Chat,Resolved,31.0,AGT14,1.0,True
TKT002542,ORD002880,CUST00098,2022-09-17,Cancellation Request,Phone,Open,,AGT11,,False
TKT002543,,CUST01761,2024-06-27,Damaged Product,Chat,Open,,AGT04,,False
TKT002544,,CUST00839,2022-11-02,Login Issue,Email,Open,,AGT16,,False
TKT002545,,CUST00644,2023-11-16,Delivery Delay,Chat,Escalated,,AGT20,,False
TKT002546,,CUST00377,2024-05-28,Wrong Item Received,Phone,Resolved,9.0,AGT08,4.0,True
TKT002547,,CUST01372,2023-03-11,Wrong Item Received,Email,Closed,54.0,AGT10,5.0,False
TKT002548,ORD012544,CUST01834,2022-04-13,Delivery Delay,Chat,Resolved,7.0,AGT02,5.0,False
TKT002549,,CUST00825,2022-08-18,Login Issue,Email,Resolved,10.0,AGT09,4.0,False
TKT002550,ORD006474,CUST00920,2023-09-01,Wrong Item Received,Chat,Resolved,11.0,AGT13,3.0,False
TKT002551,,CUST00752,2023-10-22,Login Issue,Chat,Resolved,26.0,AGT15,5.0,False
TKT002552,ORD011651,CUST00267,2022-11-21,Refund Not Received,Email,Resolved,5.0,AGT17,2.0,False
TKT002553,ORD001141,CUST01313,2023-08-25,Damaged Product,Email,Closed,13.0,AGT05,2.0,False
TKT002554,ORD001098,CUST01689,2023-07-30,Payment Failed,Email,Closed,17.0,AGT11,4.0,False
TKT002555,ORD008004,CUST00821,2022-05-11,Wrong Item Received,Chat,Resolved,23.0,AGT10,2.0,False
TKT002556,ORD011520,CUST01976,2023-08-29,Wrong Item Received,Chat,Resolved,53.0,AGT12,1.0,False
TKT002557,ORD007027,CUST00186,2023-05-13,Payment Failed,Social Media,Resolved,17.0,AGT03,2.0,False
TKT002558,ORD006550,CUST00379,2022-12-23,Payment Failed,Email,Resolved,37.0,AGT17,3.0,False
TKT002559,ORD000486,CUST00148,2023-01-08,Refund Not Received,Email,Closed,1.0,AGT08,2.0,False
TKT002560,,CUST00736,2022-12-16,Delivery Delay,Chat,Resolved,71.0,AGT20,3.0,False
TKT002561,,CUST01956,2024-03-12,Delivery Delay,Chat,Escalated,,AGT04,,False
TKT002562,ORD012999,CUST00408,2022-09-09,Other,Chat,Escalated,,AGT10,,False
TKT002563,,CUST01580,2022-12-05,Damaged Product,Chat,Resolved,53.0,AGT10,5.0,False
TKT002564,ORD009806,CUST01880,2023-01-20,Cancellation Request,Chat,Escalated,,AGT07,,False
TKT002565,ORD003915,CUST00413,2024-06-04,Login Issue,Chat,Resolved,10.0,AGT10,1.0,True
TKT002566,ORD011380,CUST00011,2023-02-18,Cancellation Request,Chat,Closed,3.0,AGT17,1.0,False
TKT002567,ORD001586,CUST00521,2023-04-02,Payment Failed,Email,Open,,AGT02,,True
TKT002568,ORD012503,CUST01526,2024-02-04,Damaged Product,Social Media,Resolved,56.0,AGT17,1.0,False
TKT002569,ORD007980,CUST01490,2022-05-01,Refund Not Received,Email,Open,,AGT17,,False
TKT002570,,CUST01544,2022-04-30,Wrong Item Received,Chat,Closed,60.0,AGT05,1.0,False
TKT002571,ORD014048,CUST01716,2022-06-07,,Phone,Closed,72.0,AGT20,4.0,False
TKT002572,ORD000196,CUST01820,2022-05-21,Delivery Delay,Chat,Open,,AGT16,,True
TKT002573,,CUST00974,2023-05-07,Cancellation Request,Email,Open,,AGT20,,True
TKT002574,ORD003114,CUST01080,2023-06-18,Refund Not Received,Chat,Resolved,24.0,AGT11,4.0,False
TKT002575,ORD011579,CUST01604,2024-06-15,Wrong Item Received,Chat,Escalated,,AGT10,,False
TKT002576,ORD001317,CUST01278,2024-04-30,Cancellation Request,Email,Escalated,,AGT14,,False
TKT002577,ORD002461,CUST00869,2024-05-21,Payment Failed,Phone,Escalated,,AGT01,,True
TKT002578,,CUST00726,2023-10-03,Delivery Delay,Email,Resolved,61.0,AGT13,1.0,True
TKT002579,ORD013419,CUST01534,2024-01-16,Wrong Item Received,Email,Resolved,59.0,AGT10,1.0,False
TKT002580,ORD006644,CUST01278,2022-06-05,Delivery Delay,Chat,Closed,9.0,AGT15,2.0,True
TKT002581,ORD001872,CUST00396,2023-10-24,Login Issue,Chat,Closed,14.0,AGT07,1.0,False
TKT002582,ORD002339,CUST01567,2022-12-19,Damaged Product,Social Media,Resolved,35.0,AGT16,3.0,False
TKT002583,ORD005178,CUST01011,2023-07-16,Refund Not Received,Social Media,Resolved,50.0,AGT11,2.0,False
TKT002584,ORD007744,CUST00348,2022-01-30,Wrong Item Received,Chat,Resolved,17.0,AGT11,3.0,False
TKT002585,,CUST00534,2022-05-04,Damaged Product,Chat,Closed,70.0,AGT15,2.0,False
TKT002586,ORD005490,CUST00985,2022-08-23,Payment Failed,Chat,Resolved,14.0,AGT02,3.0,False
TKT002587,ORD000448,CUST01296,2023-11-01,Damaged Product,Chat,Closed,22.0,AGT10,4.0,False
TKT002588,ORD002771,CUST01401,2022-11-08,Delivery Delay,Chat,Resolved,68.0,AGT02,3.0,False
TKT002589,ORD013616,CUST01910,2022-10-11,Delivery Delay,Social Media,Open,,AGT03,,True
TKT002590,ORD006295,CUST00105,2022-08-13,Refund Not Received,Chat,Resolved,18.0,AGT19,3.0,False
TKT002591,ORD005357,CUST01932,2022-07-25,Delivery Delay,Email,Closed,11.0,AGT03,5.0,False
TKT002592,ORD007752,CUST00705,2023-01-28,Payment Failed,Chat,Escalated,,AGT01,,False
TKT002593,ORD011339,CUST01843,2022-01-03,Delivery Delay,Chat,Resolved,35.0,AGT05,3.0,True
TKT002594,ORD009057,CUST01532,2023-09-24,Payment Failed,Chat,Resolved,15.0,AGT10,2.0,True
TKT002595,ORD010154,CUST01387,2023-10-11,Damaged Product,Email,Closed,19.0,AGT12,5.0,False
TKT002596,ORD011432,CUST01361,2023-01-03,Damaged Product,Email,Open,,AGT20,,False
TKT002597,,CUST01665,2023-12-10,Login Issue,Social Media,Resolved,18.0,AGT17,3.0,False
TKT002598,ORD014592,CUST00759,2022-12-14,Delivery Delay,Chat,Resolved,69.0,AGT02,2.0,False
TKT002599,ORD006807,CUST00464,2022-03-15,Refund Not Received,Email,Resolved,24.0,AGT02,3.0,False
TKT002600,ORD004019,CUST00238,2022-09-14,Cancellation Request,Email,Resolved,42.0,AGT03,3.0,False
TKT002601,ORD014690,CUST00626,2022-03-24,Cancellation Request,Email,Escalated,,AGT15,,False
